id,label,node_type
Deepak Chopra,Deepak Chopra,Entity
Dick Alpert,Dick Alpert,Entity
Don King,Don King,Entity
Donna,Donna,Entity
Dr. Barry Coller,Dr. Barry Coller,Entity
Dr. Krauss,Dr. Krauss,Entity
Dr. Miller,Dr. Miller,Entity
Ed Zschau,Ed Zschau,Entity
Eli Zeira,Eli Zeira,Entity
Elie Wiesel,Elie Wiesel,Entity
Ellen Mirojnick,Ellen Mirojnick,Entity
Emanuel Shaked,Emanuel Shaked,Entity
Emily Michot,Emily Michot,Entity
Eva,Eva,Entity
Ezer Weizman,Ezer Weizman,Entity
F. Lee Bailey,F. Lee Bailey,Entity
Faith Kates,Faith Kates,Entity
Flipboard,Flipboard,Entity
"Flipboard, Inc.","Flipboard, Inc.",Entity
Fran??ois Mitterrand,Fran??ois Mitterrand,Entity
Garry Kasparov,Garry Kasparov,Entity
General Keith Alexander,General Keith Alexander,Entity
George Rush,George Rush,Entity
Geraldine Laybourne,Geraldine Laybourne,Entity
Gilad Sher,Gilad Sher,Entity
Gino Yu,Gino Yu,Entity
Gordon Pask,Gordon Pask,Entity
Grant J. Smith,Grant J. Smith,Entity
Gregory,Gregory,Entity
Haim Ramon,Haim Ramon,Entity
Harrison,Harrison,Entity
Harrison Ford,Harrison Ford,Entity
Harvey Weinstein,Harvey Weinstein,Entity
Henry Hyde,Henry Hyde,Entity
Henry Kissinger,Henry Kissinger,Entity
Herman Perry,Herman Perry,Entity
House Internal Security Committee,House Internal Security Committee,Entity
Howard Hughes,Howard Hughes,Entity
Intelligence Squared,Intelligence Squared,Entity
Irene,Irene,Entity
Irwin Cotler,Irwin Cotler,Entity
Jack Scarola,Jack Scarola,Entity
Jackson Katz,Jackson Katz,Entity
James E. Hill,James E. Hill,Entity
James Patterson,James Patterson,Entity
Jamie Rosenwald,Jamie Rosenwald,Entity
Jason Richards,Jason Richards,Entity
Jeffrey Dahmer,Jeffrey Dahmer,Entity
Jeffrey Fuller,Jeffrey Fuller,Entity
Jeffrey H. Sloman,Jeffrey H. Sloman,Entity
Jim Bakker,Jim Bakker,Entity
John Ehrlichman,John Ehrlichman,Entity
Jolanta Modilinos,Jolanta Modilinos,Entity
Joseph Weizenbaum,Joseph Weizenbaum,Entity
Josh Gerstein,Josh Gerstein,Entity
Jules Siegel,Jules Siegel,Entity
Justice Goldberg,Justice Goldberg,Entity
Karen Friedman Agnifilo,Karen Friedman Agnifilo,Entity
Katherine Fernandez Rundle,Katherine Fernandez Rundle,Entity
Kathy Ruemmler,Kathy Ruemmler,Entity
Kelly Friendly,Kelly Friendly,Entity
Ken Jenne,Ken Jenne,Entity
Ken Kesey,Ken Kesey,Entity
Kirsty Mackenzie,Kirsty Mackenzie,Entity
Kucherena,Kucherena,Entity
LHS,LHS,Entity
Larry David,Larry David,Entity
Lena,Lena,Entity
Lenny Bruce,Lenny Bruce,Entity
Leona Helmsley,Leona Helmsley,Entity
Leonid Kuchma,Leonid Kuchma,Entity
Lionel James,Lionel James,Entity
Lyndon Johnson,Lyndon Johnson,Entity
MS. McCAWLEY,MS. McCAWLEY,Entity
Madeleine Albright,Madeleine Albright,Entity
Malcolm X,Malcolm X,Entity
Mark,Mark,Entity
Mark Phillips,Mark Phillips,Entity
Martha Stewart,Martha Stewart,Entity
Master Nan,Master Nan,Entity
Meryl Streep,Meryl Streep,Entity
Mica,Mica,Entity
Micha Kapusta,Micha Kapusta,Entity
Michael Barker,Michael Barker,Entity
Michael Braun,Michael Braun,Entity
Michael Fisten,Michael Fisten,Entity
Michael J. Boccio,Michael J. Boccio,Entity
Michael J. Pike,Michael J. Pike,Entity
Mike Pence,Mike Pence,Entity
Mike Tyson,Mike Tyson,Entity
Milton Handler,Milton Handler,Entity
Mitt Romney,Mitt Romney,Entity
Monica,Monica,Entity
Montgomery County Police Department,Montgomery County Police Department,Entity
Motta Gur,Motta Gur,Entity
Mr. Ambition,Mr. Ambition,Entity
Mr. Eisenberg,Mr. Eisenberg,Entity
Mr. Goldberger,Mr. Goldberger,Entity
Mr. Leopold,Mr. Leopold,Entity
Mr. Pagliuca,Mr. Pagliuca,Entity
Mr. Scott,Mr. Scott,Entity
Mr. Simpson,Mr. Simpson,Entity
Ms. Giuffre,Ms. Giuffre,Entity
New York Regents,New York Regents,Entity
Noel St. Pierre,Noel St. Pierre,Entity
O.J. Simpson,O.J. Simpson,Entity
Peter Aldhous,Peter Aldhous,Entity
Peter Galison,Peter Galison,Entity
Peter Medawar,Peter Medawar,Entity
Quest,Quest,Entity
Rabbi Zuroff,Rabbi Zuroff,Entity
Raful Eitan,Raful Eitan,Entity
Ren?? Thom,Ren?? Thom,Entity
Richard Feynman,Richard Feynman,Entity
Richard Kahn,Richard Kahn,Entity
Robert,Robert,Entity
Robert Heath,Robert Heath,Entity
Robert Lawrence Kuhn,Robert Lawrence Kuhn,Entity
Robert Tappan Morris,Robert Tappan Morris,Entity
Robert Trivers,Robert Trivers,Entity
Ronald Reagan,Ronald Reagan,Entity
Ronnie Paxton,Ronnie Paxton,Entity
Russ Adler,Russ Adler,Entity
Russell Adler,Russell Adler,Entity
Saeb Erekat,Saeb Erekat,Entity
Sami Nachmias,Sami Nachmias,Entity
Scott Kelman,Scott Kelman,Entity
Senator Edward Kennedy,Senator Edward Kennedy,Entity
Shamir,Shamir,Entity
Sharon Churcher,Sharon Churcher,Entity
Shimon Peres,Shimon Peres,Entity
Shlomo Ben-Ami,Shlomo Ben-Ami,Entity
Shmil Ben-Zvi,Shmil Ben-Zvi,Entity
Simon Rifkin,Simon Rifkin,Entity
Singapore Government,Singapore Government,Entity
Stephen Hanson,Stephen Hanson,Entity
Stephen Lee,Stephen Lee,Entity
Stephen Wolfram,Stephen Wolfram,Entity
Steven Pfeiffer,Steven Pfeiffer,Entity
Stewart Brand,Stewart Brand,Entity
T.J.,T.J.,Entity
THE WITNESS,THE WITNESS,Entity
Telford Taylor,Telford Taylor,Entity
The Artist,The Artist,Entity
Timothy Leary,Timothy Leary,Entity
Tom Laughlin,Tom Laughlin,Entity
Tzvi Tzur,Tzvi Tzur,Entity
U.S. Department of Justice,U.S. Department of Justice,Entity
Valeria Chomsky,Valeria Chomsky,Entity
Vladimir Putin,Vladimir Putin,Entity
Walid Muallem,Walid Muallem,Entity
Warren Beatty,Warren Beatty,Entity
Wendy Dobbs,Wendy Dobbs,Entity
Wendy Stark,Wendy Stark,Entity
White House,White House,Entity
Yasser Arafat,Yasser Arafat,Entity
Yigal,Yigal,Entity
Yisrael Mendel Brog,Yisrael Mendel Brog,Entity
Yitzhak Shamir,Yitzhak Shamir,Entity
Yoko Ono,Yoko Ono,Entity
Yonatan Netanyahu,Yonatan Netanyahu,Entity
attorney,attorney,Entity
her husband,her husband,Entity
judge,judge,Entity
jury,jury,Entity
mother,mother,Entity
police officers,police officers,Entity
school administrator,school administrator,Entity
unknown assailant,unknown assailant,Entity
R. Alexander Acosta,R. Alexander Acosta,Entity
Larry Summers,Larry Summers,Entity
Gerald B. Lefcourt,Gerald B. Lefcourt,Entity
gmax,gmax,Entity
Jane Doe #1,Jane Doe #1,Entity
Elisa New,Elisa New,Entity
New York Times,New York Times,Entity
unknown person B,unknown person B,Entity
Goldberger,Goldberger,Entity
unknown person C,unknown person C,Entity
unknown prosecutor,unknown prosecutor,Entity
Ed Menicheschi,Ed Menicheschi,Entity
Susan Stroman,Susan Stroman,Entity
MEME,MEME,Entity
Scott,Scott,Entity
Ms. Maxwell,Ms. Maxwell,Entity
Witness,Witness,Entity
The Witness,The Witness,Entity
attorneys,attorneys,Entity
Mr. Edwards,Mr. Edwards,Entity
Paul,Paul,Entity
Ike,Ike,Entity
Judge Peery,Judge Peery,Entity
Matt Kelly,Matt Kelly,Entity
Lansing,Lansing,Entity
Slava Rostropovich,Slava Rostropovich,Entity
Placido Domingo,Placido Domingo,Entity
Renata Scotto,Renata Scotto,Entity
unknown person D,unknown person D,Entity
unknown person E,unknown person E,Entity
unknown person F,unknown person F,Entity
Meir,Meir,Entity
Ya???akov Margalit,Ya???akov Margalit,Entity
convoy,convoy,Entity
Shmil Ben???Zvi,Shmil Ben???Zvi,Entity
General Tzur,General Tzur,Entity
Yori Cohen,Yori Cohen,Entity
Avsha Horan,Avsha Horan,Entity
Dovik Tamari,Dovik Tamari,Entity
Nili,Nili,Entity
Danny,Danny,Entity
Digli,Digli,Entity
Ahrale Yariv,Ahrale Yariv,Entity
Dayan,Dayan,Entity
Red Cross man,Red Cross man,Entity
Captain Rifa???at,Captain Rifa???at,Entity
Manno,Manno,Entity
unknown police officer,unknown police officer,Entity
Motke Tzipori,Motke Tzipori,Entity
Bren,Bren,Entity
Moussa Peled,Moussa Peled,Entity
Shai Tamari,Shai Tamari,Entity
Kuti,Kuti,Entity
former soldier in Shaked,former soldier in Shaked,Entity
Channel television,Channel television,Entity
Giora Einy,Giora Einy,Entity
Jean Frydman,Jean Frydman,Entity
Yaakov Ne???eman,Yaakov Ne???eman,Entity
Shlomo Ben???Ami,Shlomo Ben???Ami,Entity
Yossi Ginossar,Yossi Ginossar,Entity
President of United States,President of United States,Entity
Harvey Ruvin,Harvey Ruvin,Entity
MPR. DAVID,MPR. DAVID,Entity
Claude,Claude,Entity
AUSA Villafana,AUSA Villafana,Entity
security guard,security guard,Entity
JM,JM,Entity
Ms. Sanchez,Ms. Sanchez,Entity
Nesbit Kirkendul,Nesbit Kirkendul,Entity
Marie Bilafonia,Marie Bilafonia,Entity
Jim Eisenberg,Jim Eisenberg,Entity
Carrie Sheehan,Carrie Sheehan,Entity
Ms. Bilafonia,Ms. Bilafonia,Entity
Ms. Bilafonta,Ms. Bilafonta,Entity
MS. Bilafontia,MS. Bilafontia,Entity
J Dian,J Dian,Entity
MS. BILAFONTA,MS. BILAFONTA,Entity
BE,BE,Entity
unknown person Q,unknown person Q,Entity
MS. Bilafonia,MS. Bilafonia,Entity
Detective Recarly,Detective Recarly,Entity
Tein,Tein,Entity
unknown person's father,unknown person's father,Entity
Ckay,Ckay,Entity
Nesbith,Nesbith,Entity
Brittany,Brittany,Entity
A. Marie Villafatia,A. Marie Villafatia,Entity
A. Marie Villafaita,A. Marie Villafaita,Entity
Marie C. Villafaiia,Marie C. Villafaiia,Entity
Jay,Jay,Entity
Uma,Uma,Entity
Tom Bernard,Tom Bernard,Entity
Marco Muller,Marco Muller,Entity
Paxton,Paxton,Entity
Willie James Bosket Jr,Willie James Bosket Jr,Entity
Willie Bosket,Willie Bosket,Entity
Lord's Resistance Army,Lord's Resistance Army,Entity
Blythe Danner,Blythe Danner,Entity
Simon Curtis,Simon Curtis,Entity
Billy Crystal,Billy Crystal,Entity
Monica MU,Monica MU,Entity
Dr. Paul Gailey,Dr. Paul Gailey,Entity
Fetzer Institute,Fetzer Institute,Entity
Rabbi Isadore Kliegfeld,Rabbi Isadore Kliegfeld,Entity
children at Kids in Distress Residential and Day Care Center,children at Kids in Distress Residential and Day Care Center,Entity
Baba,Baba,Entity
assignment committee,assignment committee,Entity
eldest sibling,eldest sibling,Entity
Mr. Kirby,Mr. Kirby,Entity
Thom,Thom,Entity
Mara,Mara,Entity
Cindy Frankey,Cindy Frankey,Entity
Jack King,Jack King,Entity
Ramos,Ramos,Entity
Ron,Ron,Entity
Pearce,Pearce,Entity
Ron Fu. J. Spetern,Ron Fu. J. Spetern,Entity
Petitioners,Petitioners,Entity
Bill Gaines,Bill Gaines,Entity
district attorney,district attorney,Entity
Burton Roberts,Burton Roberts,Entity
Ray Marcus,Ray Marcus,Entity
old friend,old friend,Entity
Dwight David Eisenhower,Dwight David Eisenhower,Entity
Murray Chotiner,Murray Chotiner,Entity
Clyde Tolson,Clyde Tolson,Entity
"Charles ""Bebe"" Rebozo","Charles ""Bebe"" Rebozo",Entity
Senator George Smathers,Senator George Smathers,Entity
Pat Ryan,Pat Ryan,Entity
Bebe,Bebe,Entity
Walter Cronkite,Walter Cronkite,Entity
Martha Mitchell,Martha Mitchell,Entity
John Mitchell,John Mitchell,Entity
Nelson Rockefeller,Nelson Rockefeller,Entity
H. R. Haldeman,H. R. Haldeman,Entity
Maureen Dean,Maureen Dean,Entity
Frank Sturgis,Frank Sturgis,Entity
Bob Haldeman,Bob Haldeman,Entity
L. Patrick Gray,L. Patrick Gray,Entity
Pat,Pat,Entity
Dorothy Hunt,Dorothy Hunt,Entity
Liz Smith,Liz Smith,Entity
William Lyne,William Lyne,Entity
Bill Bennett,Bill Bennett,Entity
Bob Bennett,Bob Bennett,Entity
Andy Meisler,Andy Meisler,Entity
McCormick,McCormick,Entity
Iger,Iger,Entity
Nathaniel Dight,Nathaniel Dight,Entity
Ram Dass,Ram Dass,Entity
Tim Leary,Tim Leary,Entity
Alpert,Alpert,Entity
Harry,Harry,Entity
Leonard Weinglass,Leonard Weinglass,Entity
Danny Thomas,Danny Thomas,Entity
Mike Weiss,Mike Weiss,Entity
Warren Hinckle,Warren Hinckle,Entity
Marilee,Marilee,Entity
Doron Weinberg,Doron Weinberg,Entity
Hassler,Hassler,Entity
Steve Randall,Steve Randall,Entity
Delores Taylor,Delores Taylor,Entity
Special Master Pozzuoli,Special Master Pozzuoli,Entity
Arthur K. Solomon,Arthur K. Solomon,Entity
Walter Rosenblith,Walter Rosenblith,Entity
Marshall McLuhan,Marshall McLuhan,Entity
Edward T. Hall,Edward T. Hall,Entity
Mr. Fried,Mr. Fried,Entity
Ms. Greenberg,Ms. Greenberg,Entity
Ochstein,Ochstein,Entity
Elon,Elon,Entity
Artie Edelman,Artie Edelman,Entity
unknown teacher A,unknown teacher A,Entity
principal,principal,Entity
Jackie Mason,Jackie Mason,Entity
Eliot Gould,Eliot Gould,Entity
Buddy Hackett,Buddy Hackett,Entity
Harold Ramis,Harold Ramis,Entity
New York Times Magazine,New York Times Magazine,Entity
park policeman,park policeman,Entity
policeman's superior,policeman's superior,Entity
William Warren,William Warren,Entity
Abe Goldstein,Abe Goldstein,Entity
hiring partner of Sullivan and Cromwell,hiring partner of Sullivan and Cromwell,Entity
Alex Bickel,Alex Bickel,Entity
William Brennan,William Brennan,Entity
Fran Gilbert,Fran Gilbert,Entity
Ben Kaplan,Ben Kaplan,Entity
Harvard Law Record,Harvard Law Record,Entity
Anti-Defamation League,Anti-Defamation League,Entity
Dean Erwin Griswold,Dean Erwin Griswold,Entity
Justice Brennan,Justice Brennan,Entity
Justice White,Justice White,Entity
Sharansky's wife,Sharansky's wife,Entity
television talk show host,television talk show host,Entity
Ms. Davis???s secretary,Ms. Davis???s secretary,Entity
Morris Rosen,Morris Rosen,Entity
Ken Feinberg,Ken Feinberg,Entity
State Attorney Rundle,State Attorney Rundle,Entity
Kones family,Kones family,Entity
Len Wildes,Len Wildes,Entity
Doug Schoen,Doug Schoen,Entity
David Marriot,David Marriot,Entity
Jack Henry Abbot,Jack Henry Abbot,Entity
wife,wife,Entity
unknown protestors,unknown protestors,Entity
Boston police,Boston police,Entity
Bobby Fisher,Bobby Fisher,Entity
Marsha Clark,Marsha Clark,Entity
Johnny Cochran,Johnny Cochran,Entity
translator,translator,Entity
Ms. Haddad,Ms. Haddad,Entity
Rosemary McClure,Rosemary McClure,Entity
Ms. Magazine editor,Ms. Magazine editor,Entity
